trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
918,False,"{'a': 0.5, 'e': 0.06340964621351357}",30,20,19.191833885564744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.06321941727487303}",25,3,28.846525751524652,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.0630297590230484}",20,11,17.80140209316935,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.06284066974597925}",30,15,7.681731627312029,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.06265214773674131}",25,16,-3.6029717906848147,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.06246419129353109}",25,17,13.427750211988712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.0622767987196505}",20,11,12.968820661531701,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.06208996832349155}",30,19,18.90730950641299,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.06190369841852107}",20,8,0.06056636887857936,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.06171798732326551}",25,9,28.50878253611352,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.06153283336129571}",30,15,25.046592301157474,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.061348234861211826}",25,14,5.924922114708791,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.06116419015662819}",20,11,19.25015301842542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.0609806975861583}",20,12,2.27719275546007,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.06079775549339983}",25,8,23.861892445994606,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.06061536222691963}",25,14,-3.2312540140408665,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.06043351614023887}",30,21,19.806402667977913,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.060252215591818155}",20,16,9.521662957109843,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.0600714589450427}",25,17,5.161527979343255,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.05989124456820757}",20,13,2.0989429008837233,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.059711570834502944}",25,9,30.70143533230906,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.05953243612199943}",25,3,36.48217234724075,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.05935383881363344}",30,15,14.529670875754501,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.5, 'e': 0.05917577729719254}",20,9,21.09005628912581,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 0.05899824996530096}",20,9,18.76542491121498,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.05882125521540506}",25,18,1.454179387948384,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.05864479144975884}",25,2,-2.039454667840819,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
945,False,"{'a': 0.5, 'e': 0.05846885707540957}",20,13,13.670374052112216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.05829345050418334}",20,12,16.897173357098225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.05811857015267079}",20,6,21.262080272987937,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.5, 'e': 0.057944214442212774}",30,12,32.50006376864497,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.05777038179888613}",20,7,23.7439680982025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.05759707065348948}",30,13,35.45804367018801,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.05742427944152901}",20,15,3.7120568205371685,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.057252006603204425}",25,12,24.305660613447248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.05708025058339481}",30,13,34.34227928749281,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.056909009831644625}",30,24,14.679998718438394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.05673828280214969}",35,23,25.718559557635444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.05656806795374324}",25,16,9.744184623425216,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 0.056398363749882004}",30,16,26.78125691243982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.05622916865863236}",25,14,18.999873226214746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.056060481152656466}",25,8,26.03662895868574,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.0558922997091985}",20,9,18.033372141237173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.0557246228100709}",20,10,6.978073942883757,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.055557448941640684}",30,18,25.489980229674256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.05539077659481576}",20,12,15.490672631941797,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 0.05522460426503131}",20,16,8.513830898048951,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.05505893045223622}",35,13,46.140833370292604,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.054893753660879514}",20,0,10.39274186825072,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
967,False,"{'a': 0.5, 'e': 0.054729072399896876}",20,9,-1.6254484110445038,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 0.054564885182697184}",30,16,25.735651669207783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 0.05440119052714909}",20,9,20.725949443294567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.5, 'e': 0.05423798695556764}",25,15,15.849269492374326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 0.05407527299470094}",25,13,-18.11073246716723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
972,False,"{'a': 0.5, 'e': 0.053913047175716836}",20,16,10.587811549597525,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 0.05375130803418968}",20,11,11.825176678086258,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.05359005411008711}",25,12,24.37611582213112,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.5, 'e': 0.053429283947756846}",20,5,17.580537895981575,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.053268996095913575}",25,6,32.973005997459936,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.5, 'e': 0.05310918910762583}",25,14,21.503727279851393,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.052949861540302956}",25,13,12.186153450424978,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
979,False,"{'a': 0.5, 'e': 0.052791011955682046}",25,7,32.44441909567012,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.052632638919815}",25,8,24.298625979427076,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.052474741003055554}",25,13,21.10774124471171,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.5, 'e': 0.052317316780046384}",20,14,-0.9505360879746334,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.05216036482970624}",35,15,43.26230353299542,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.052003883735217124}",20,12,15.719289045308726,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.051847872084011475}",25,13,19.749127903974284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.5, 'e': 0.05169232846775944}",20,15,1.6819356387402127,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.5, 'e': 0.05153725148235616}",20,13,1.5328760928395964,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.051382639727909095}",25,11,14.976922914795258,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
989,False,"{'a': 0.5, 'e': 0.051228491808725365}",20,16,7.951312478552934,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 0.05107480633329919}",25,14,-8.573577179863515,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.05092158191429929}",20,7,16.437476987671957,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.5, 'e': 0.05076881716855639}",25,0,37.19600267344447,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
993,False,"{'a': 0.5, 'e': 0.05061651071705072}",20,9,13.121349209703059,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.5, 'e': 0.05046466118489957}",25,15,19.07819576264029,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.05031326720134487}",30,13,36.78090571239411,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.05016232739974084}",30,20,17.29353418099131,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.050011840417541614}",20,10,6.135844015954249,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.04986180489628899}",25,11,16.208203384339427,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,7,25.771678279134207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,18,16.388489853728537,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,13,11.836534146632836,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,16,14.288613943829205,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,13,20.770106968281542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,16,7.908839325119494,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,12,21.355027722664445,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,16,25.615437221118306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,16,8.344216684965742,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",35,16,36.16992236064344,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,10,17.821527069552005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,10,17.68251762444178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,15,7.101799621012499,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,7,22.90222101594701,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,8,30.00878452948135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,12,15.669273196893545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",30,19,18.76368361495629,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,9,21.96246185290798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,11,26.00417184783177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,9,24.480048620566777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,19,12.319531105884625,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,11,28.53271467947679,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,17,14.838230430771828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,12,17.047018070614477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",25,17,14.821903887601875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,8,23.513059203090187,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,13,10.91588369566656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,17,15.331820332982408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,11,26.62181711090722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,12,13.130762823669752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
